"id","date","manner_of_death","armed","age","gender","race","city","state","signs_of_mental_illness","threat_level","flee","body_camera"
2040,"2016-11-13","shot","gun",22,"MALE","HISPANIC","San Diego","CA","False","attack","Not fleeing","True"
2041,"2016-11-13","shot","gun",21,"MALE","HISPANIC","Oklahoma City","OK","False","attack","Not fleeing","False"
2048,"2016-11-15","shot","vehicle",25,"MALE","BLACK","York County","PA","False","other","Car","False"
2049,"2016-11-15","shot","gun",37,"MALE","WHITE","Webster","TX","False","attack","Not fleeing","False"
2047,"2016-11-15","shot","knife",48,"MALE","","Temecula","CA","False","other","Not fleeing","False"
2050,"2016-11-16","shot","machete",37,"MALE","HISPANIC","Whittier","CA","False","other","Not fleeing","False"
2051,"2016-11-16","shot","gun",56,"MALE","WHITE","Redding","CA","False","other","Not fleeing","False"
2052,"2016-11-18","shot and Tasered","gun",35,"MALE","WHITE","Fort Walton Beach","FL","True","other","Not fleeing","False"
2056,"2016-11-18","shot and Tasered","machete",25,"MALE","BLACK","Port St. Lucie","FL","True","other","Not fleeing","False"
2057,"2016-11-18","shot","gun",25,"MALE","BLACK","Ludowici","GA","False","attack","Not fleeing","False"
2058,"2016-11-18","shot and Tasered","machete",48,"MALE","","Casa Grande","AZ","True","other","Not fleeing","False"
2059,"2016-11-18","shot","gun",26,"MALE","BLACK","Chicago","IL","False","attack","Not fleeing","False"
2053,"2016-11-19","shot","vehicle",29,"MALE","HISPANIC","Anaheim","CA","False","attack","Foot","True"
2054,"2016-11-19","shot and Tasered","knife",15,"MALE","ASIAN","Watsonville","CA","False","other","Foot","True"
2055,"2016-11-19","shot","gun",55,"MALE","","Chickasha","OK","False","attack","Not fleeing","False"
2062,"2016-11-19","shot","baton",21,"MALE","BLACK","Brooklyn","NY","True","attack","Not fleeing","False"
2061,"2016-11-20","shot","gun",24,"MALE","HISPANIC","San Antonio","TX","False","attack","Not fleeing","False"
2063,"2016-11-20","shot","gun",18,"MALE","WHITE","Kansas City","MO","False","other","Foot","False"
2060,"2016-11-21","shot","gun",19,"MALE","BLACK","St. Louis","MO","False","attack","Foot","False"
2064,"2016-11-21","shot","knife",27,"MALE","WHITE","Lompoc","CA","True","other","Foot","False"
2065,"2016-11-22","shot","gun",45,"MALE","HISPANIC","La Mirada","CA","False","attack","Not fleeing","False"
2066,"2016-11-22","shot","gun",36,"MALE","BLACK","Baytown","TX","False","other","Car","False"
2067,"2016-11-22","shot","undetermined",34,"MALE","BLACK","Durham","NC","False","undetermined","Not fleeing","False"
2068,"2016-11-22","shot","gun",23,"MALE","BLACK","Newark","NJ","False","attack","Not fleeing","False"
2069,"2016-11-23","shot","knife",43,"MALE","WHITE","Lealman","FL","False","other","Not fleeing","False"
2070,"2016-11-23","shot","knife",43,"MALE","WHITE","Holland Township","MI","False","other","Not fleeing","False"
2073,"2016-11-23","shot","undetermined",19,"MALE","BLACK","Chicago","IL","False","undetermined","Foot","False"
2074,"2016-11-24","shot","knife",45,"MALE","","Jackson","TN","True","attack","Not fleeing","False"
2071,"2016-11-25","shot","gun",37,"MALE","BLACK","Chicago","IL","False","attack","","False"
2078,"2016-11-25","shot","gun",23,"MALE","BLACK","Hattiesburg","MS","False","attack","Other","False"
2142,"2016-11-25","shot","unarmed",26,"MALE","HISPANIC","Tucson","AZ","False","other","Not fleeing","True"
2077,"2016-11-26","shot","undetermined",20,"MALE","HISPANIC","Surprise","AZ","False","attack","Car","False"
2075,"2016-11-27","shot and Tasered","blunt object",50,"MALE","WHITE","Olathe","KS","False","attack","Not fleeing","False"
2080,"2016-11-27","shot","gun",59,"MALE","WHITE","Naples","ME","False","attack","Not fleeing","False"
2081,"2016-11-27","shot","gun",33,"MALE","BLACK","Chicago","IL","False","attack","Foot","False"
2082,"2016-11-27","shot","gun",48,"MALE","BLACK","Baton Rouge","LA","False","attack","Not fleeing","False"
2083,"2016-11-28","shot","knife",18,"MALE","OTHER","Columbus","OH","False","attack","Not fleeing","False"
2085,"2016-11-28","shot","gun",23,"MALE","HISPANIC","Los Angeles","CA","False","undetermined","Foot","False"
2086,"2016-11-28","shot","vehicle",41,"MALE","BLACK","Hickory","NC","False","other","Car","False"
2084,"2016-11-29","shot","gun",41,"MALE","WHITE","Lynn","MA","False","other","Not fleeing","False"
2088,"2016-11-29","shot","rock",55,"MALE","WHITE","Friendswood","TX","False","other","Car","True"
2089,"2016-11-29","shot","knife",29,"MALE","WHITE","Avon","IN","True","other","Not fleeing","False"
2090,"2016-11-29","shot","undetermined",31,"MALE","WHITE","Iva","SC","False","other","Foot","False"
2092,"2016-11-30","shot","gun",25,"MALE","BLACK","Kansas City","MO","False","other","Not fleeing","False"
2091,"2016-12-01","shot","gun",38,"MALE","BLACK","Tacoma","WA","False","attack","Not fleeing","False"
2093,"2016-12-01","shot","gun",,"MALE","HISPANIC","Tucson","AZ","False","attack","","False"
2095,"2016-12-01","shot","gun",83,"MALE","WHITE","Dover","AR","False","attack","Not fleeing","False"
2096,"2016-12-02","shot","crowbar",22,"MALE","WHITE","Simpsonsville","KY","False","other","Not fleeing","False"
2097,"2016-12-02","shot","gun",33,"MALE","WHITE","Tuscumbia","AL","False","attack","Not fleeing","False"
2099,"2016-12-02","shot","undetermined",36,"MALE","WHITE","Las Cruces","NM","True","undetermined","Not fleeing","False"
2100,"2016-12-03","shot","gun",38,"MALE","","Metairie","LA","False","attack","Foot","False"
2098,"2016-12-04","shot","undetermined",26,"MALE","ASIAN","Hudson","OH","False","other","Foot","False"
2101,"2016-12-04","shot","gun",29,"MALE","BLACK","Elkhart","IN","False","attack","Car","False"
2103,"2016-12-06","shot","gun",55,"MALE","WHITE","Hutchinson","KS","False","attack","Not fleeing","False"
2104,"2016-12-06","shot","gun",47,"MALE","WHITE","Orange City","FL","False","attack","Not fleeing","False"
2105,"2016-12-06","shot","gun",52,"MALE","WHITE","Portland","OR","False","attack","Not fleeing","False"
2106,"2016-12-06","shot and Tasered","oar",49,"MALE","WHITE","Fruitland Park","FL","False","attack","Other","False"
2107,"2016-12-07","shot and Tasered","knife",31,"MALE","BLACK","Fayetteville","NC","False","other","Not fleeing","True"
2108,"2016-12-07","shot","undetermined",37,"MALE","WHITE","Dallas","TX","False","undetermined","","False"
2109,"2016-12-07","shot","gun",37,"MALE","BLACK","Houston","TX","False","attack","Not fleeing","False"
2111,"2016-12-07","shot","undetermined",36,"MALE","WHITE","Sioux City","IA","False","other","Not fleeing","False"
2129,"2016-12-07","shot","knife",20,"MALE","","Avella","PA","True","attack","Not fleeing","False"
2110,"2016-12-08","shot","gun",,"MALE","","Allen","TX","False","attack","Not fleeing","False"
2115,"2016-12-09","shot","vehicle",30,"MALE","OTHER","Keaau","HI","False","other","Not fleeing","False"
2119,"2016-12-09","shot","gun",,"MALE","WHITE","Leland","NC","False","attack","Not fleeing","False"
2122,"2016-12-09","shot","machete and gun",35,"MALE","WHITE","Forks Township","PA","True","other","Not fleeing","False"
2113,"2016-12-10","shot","gun",35,"MALE","BLACK","Sumter","SC","False","attack","Foot","False"
2116,"2016-12-10","shot","knife",36,"MALE","WHITE","Greenwood","IN","False","other","Not fleeing","True"
2112,"2016-12-11","shot and Tasered","knife",53,"MALE","WHITE","York","NE","True","other","Not fleeing","False"
2118,"2016-12-11","shot","vehicle",39,"MALE","WHITE","Fairmont","WV","False","other","Not fleeing","False"
2121,"2016-12-11","shot","knife",30,"MALE","HISPANIC","Laredo","TX","False","attack","Not fleeing","False"
2123,"2016-12-11","shot","toy weapon",44,"FEMALE","WHITE","Bullhead City","AZ","True","attack","Not fleeing","False"
2127,"2016-12-11","shot","gun",24,"MALE","WHITE","Medicine Lodge","KS","False","attack","Not fleeing","False"
2114,"2016-12-12","shot","unarmed",73,"MALE","HISPANIC","Bakersfield","CA","False","undetermined","Not fleeing","False"
2120,"2016-12-12","shot","gun",31,"MALE","WHITE","Fort Valley","GA","False","attack","Not fleeing","False"
2125,"2016-12-12","shot","gun",28,"MALE","BLACK","Philadelphia","PA","False","attack","Not fleeing","False"
2126,"2016-12-13","shot","gun",18,"MALE","BLACK","Baltimore","MD","False","attack","Not fleeing","False"
2128,"2016-12-13","shot and Tasered","gun",32,"MALE","BLACK","Hampton","GA","True","other","Not fleeing","False"
2130,"2016-12-15","shot and Tasered","gun",60,"MALE","WHITE","Hacienda Heights","CA","False","attack","Not fleeing","False"
2138,"2016-12-16","shot","gun",36,"MALE","","Dallas","OR","False","attack","Not fleeing","False"
2132,"2016-12-17","shot","knife",48,"MALE","WHITE","Arlington","TN","False","undetermined","Not fleeing","False"
2134,"2016-12-17","shot","gun",33,"MALE","HISPANIC","Los Angeles","CA","False","other","Not fleeing","False"
2137,"2016-12-17","shot","gun",44,"MALE","NATIVE AMERICAN","Everett","WA","False","other","Not fleeing","False"
2133,"2016-12-18","shot","undetermined",20,"MALE","BLACK","Los Angeles","CA","False","undetermined","Foot","False"
2135,"2016-12-18","shot","gun",37,"MALE","WHITE","Ridgefield","WA","False","other","Not fleeing","False"
2136,"2016-12-18","shot","gun",72,"MALE","WHITE","Tulsa","OK","True","attack","Not fleeing","False"
2131,"2016-12-19","shot","undetermined",52,"MALE","WHITE","Granite Falls","NC","False","undetermined","Not fleeing","False"
2139,"2016-12-20","shot","gun",31,"MALE","","Hemet","CA","False","other","Other","False"
2140,"2016-12-20","shot","knife",46,"MALE","HISPANIC","Pharr","TX","False","other","Not fleeing","False"
2141,"2016-12-20","shot","knife",,"MALE","","Brawley","CA","True","other","Not fleeing","False"
2146,"2016-12-21","shot","tire iron",31,"MALE","","Ponca City","OK","False","other","Not fleeing","False"
2147,"2016-12-21","shot","gun",25,"MALE","WHITE","Burns Flat","OK","False","attack","Other","False"
2151,"2016-12-21","shot","vehicle",46,"MALE","","Knox","IN","False","other","","False"
2152,"2016-12-21","shot","vehicle",38,"MALE","HISPANIC","Reno","NV","False","attack","Car","False"
2153,"2016-12-21","shot","knife",25,"MALE","","Fayetteville","AR","True","other","Not fleeing","False"
2154,"2016-12-21","shot","knife",,"MALE","","Stockton","CA","False","undetermined","Not fleeing","False"
2156,"2016-12-21","shot","gun",27,"MALE","WHITE","Saraland","AL","False","attack","Not fleeing","False"
2157,"2016-12-21","shot","gun",24,"MALE","BLACK","Coalinga","CA","False","attack","Not fleeing","False"
2150,"2016-12-22","shot","gun",19,"MALE","BLACK","Capitol Heights","MD","False","attack","Not fleeing","False"
2165,"2016-12-23","shot and Tasered","undetermined",31,"MALE","WHITE","Bend","OR","False","undetermined","Not fleeing","False"
2167,"2016-12-23","shot","crossbow",55,"MALE","","Palm Harbor","FL","False","attack","Not fleeing","False"
2168,"2016-12-23","shot","vehicle",,"MALE","","El Monte","CA","False","other","Car","False"
2158,"2016-12-24","shot","gun",18,"MALE","BLACK","Charlotte","NC","False","undetermined","Not fleeing","False"
2163,"2016-12-24","shot","knife",53,"FEMALE","WHITE","Lake Wales","FL","False","other","Not fleeing","False"
2164,"2016-12-24","shot","gun",,"MALE","","Gadsden","AL","False","attack","Foot","False"
2166,"2016-12-24","shot","scissors",48,"MALE","ASIAN","Pico Rivera","CA","True","attack","Not fleeing","False"
2159,"2016-12-25","shot","knife",29,"MALE","BLACK","Washington","DC","False","other","Not fleeing","True"
2160,"2016-12-25","shot","gun",30,"MALE","WHITE","King City","OR","True","attack","Car","False"
2161,"2016-12-25","shot","gun",33,"MALE","","Desha","AR","False","attack","Not fleeing","False"
2162,"2016-12-25","shot","gun",61,"MALE","WHITE","Middleburg","FL","True","attack","Not fleeing","False"
2169,"2016-12-27","shot","gun",35,"MALE","","Grass Valley","CA","False","attack","Not fleeing","False"
2170,"2016-12-27","shot","gun",71,"FEMALE","WHITE","Pearland","TX","False","attack","Not fleeing","False"
2171,"2016-12-27","shot","undetermined",41,"MALE","HISPANIC","North Riverside","IL","False","attack","Not fleeing","False"
2172,"2016-12-27","shot","gun",36,"MALE","WHITE","Campbellton","TX","False","attack","Other","False"
2175,"2016-12-28","shot","undetermined",28,"MALE","","Spring Hill","TN","False","undetermined","Not fleeing","False"
2173,"2016-12-29","shot","gun",52,"MALE","","Chestertown","MD","False","undetermined","Not fleeing","True"
2176,"2016-12-30","shot","gun",21,"MALE","BLACK","Miami","FL","False","other","Car","False"
2182,"2016-12-30","shot","gun",,"MALE","","Pensacola","FL","False","attack","Not fleeing","False"
2186,"2016-12-30","shot and Tasered","knife",31,"MALE","","Phoenix","AZ","False","other","Foot","False"
2179,"2016-12-31","shot and Tasered","unarmed",33,"MALE","WHITE","Mankato","MN","False","attack","Not fleeing","False"
2181,"2016-12-31","shot","knife",46,"MALE","WHITE","Loxahatchee","FL","True","attack","Not fleeing","False"
2183,"2016-12-31","shot","gun",32,"MALE","WHITE","Huntingdon County","PA","False","attack","Other","False"
2177,"2017-01-01","shot","gun",42,"MALE","WHITE","Springfield","OH","False","other","Not fleeing","False"
2178,"2017-01-01","shot","knife",17,"MALE","BLACK","Villa Park","IL","False","undetermined","","False"
2180,"2017-01-01","shot and Tasered","gun",44,"MALE","BLACK","Springfield","MO","True","attack","Not fleeing","False"
2184,"2017-01-01","shot","gun",35,"MALE","WHITE","Woodstock","GA","False","attack","Car","False"
2185,"2017-01-01","shot","gun",23,"MALE","HISPANIC","Houston","TX","False","attack","Foot","False"
2187,"2017-01-01","shot","vehicle",21,"MALE","BLACK","Allen","TX","False","attack","Car","False"
2188,"2017-01-03","shot","gun",53,"MALE","WHITE","Gilmer","TX","True","attack","Not fleeing","True"
2189,"2017-01-03","shot and Tasered","knife",63,"MALE","BLACK","Brooklyn","NY","False","other","Not fleeing","False"
2190,"2017-01-04","shot","gun",18,"MALE","HISPANIC","Brooklyn","NY","False","attack","Foot","False"
2191,"2017-01-04","shot","gun",51,"MALE","BLACK","Pomona","CA","False","attack","Foot","False"
2192,"2017-01-04","shot","gun",64,"MALE","WHITE","Lancaster","KY","False","attack","Not fleeing","False"
2193,"2017-01-04","shot","vehicle",45,"MALE","WHITE","English","IN","False","other","Car","False"
2194,"2017-01-05","shot","gun",20,"MALE","HISPANIC","Dinuba","CA","False","attack","Not fleeing","False"
2195,"2017-01-05","shot","gun",41,"MALE","WHITE","Monteagle","TN","False","attack","Not fleeing","False"
2197,"2017-01-06","shot","undetermined",23,"MALE","WHITE","Sharon","PA","False","other","Not fleeing","False"
2200,"2017-01-06","shot","gun",32,"MALE","BLACK","Deerfield","IL","False","attack","Other","False"
2196,"2017-01-07","shot","knife",25,"MALE","WHITE","Princeton","WV","False","other","Car","False"
2198,"2017-01-07","shot","gun",42,"MALE","WHITE","Fairland","OK","False","attack","Other","False"
2199,"2017-01-07","shot","unarmed",41,"MALE","WHITE","Elkridge","MD","False","attack","Not fleeing","False"
2201,"2017-01-07","shot","vehicle",31,"MALE","HISPANIC","Northglenn","CO","True","other","Not fleeing","False"
2202,"2017-01-07","shot","gun",50,"MALE","HISPANIC","Independence","MO","True","attack","Not fleeing","False"
2203,"2017-01-07","shot","",38,"MALE","HISPANIC","Albuquerque","NM","False","other","Not fleeing","False"
2204,"2017-01-08","shot","knife",44,"MALE","WHITE","Cumming","GA","True","other","Not fleeing","False"
2205,"2017-01-09","shot","unarmed",38,"MALE","BLACK","Phoenix","AZ","False","other","Foot","True"
2206,"2017-01-09","shot","gun",21,"MALE","BLACK","St. Louis","MO","False","attack","Car","False"
2207,"2017-01-10","shot","knife",32,"MALE","WHITE","Los Angeles","CA","False","other","Not fleeing","False"
2223,"2017-01-10","shot and Tasered","unarmed",23,"MALE","BLACK","Reagan","TN","False","attack","Not fleeing","False"
2209,"2017-01-11","shot","unarmed",41,"MALE","WHITE","Austin","MN","False","undetermined","Not fleeing","False"
2210,"2017-01-11","shot","gun",41,"MALE","OTHER","Lake Elsinore","CA","False","attack","Other","False"
2215,"2017-01-11","shot","gun",38,"MALE","HISPANIC","Camden","NJ","False","attack","Not fleeing","False"
2211,"2017-01-12","shot","gun",54,"MALE","WHITE","Ocala","FL","True","undetermined","","False"
2224,"2017-01-12","shot","gun",20,"MALE","NATIVE AMERICAN","Vineland","MN","False","attack","Not fleeing","False"
2227,"2017-01-12","shot","knife",26,"MALE","WHITE","Pearisburg","VA","False","attack","Not fleeing","False"
2218,"2017-01-13","shot","vehicle",29,"MALE","OTHER","Kahuku","HI","False","undetermined","Car","False"
2221,"2017-01-14","shot","gun",47,"MALE","WHITE","Austin","TX","False","attack","Foot","False"
2222,"2017-01-14","shot and Tasered","screwdriver",28,"MALE","BLACK","New York","NY","False","attack","Not fleeing","False"
2216,"2017-01-15","shot","gun",48,"MALE","WHITE","Azusa","CA","False","attack","Not fleeing","False"
2217,"2017-01-15","shot and Tasered","knife",37,"FEMALE","ASIAN","Long Beach","CA","False","other","Not fleeing","False"
2219,"2017-01-15","shot","gun",34,"MALE","BLACK","Chicago","IL","False","other","Foot","False"
2220,"2017-01-15","shot and Tasered","knife",33,"MALE","WHITE","Spokane","WA","False","other","Foot","True"
